EVALUATION RESULTS:
bleu,success,match
0.11930830465923484,0.6949806902687795,0.6153846153372781
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
1267,4,,,,,
1267,0,saya sedang mencari restoran makanan polandia dengan harga yang menengah .,polandia menengah EOS_Z1,polandia menengah EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,"saya mohon maaf , tapi tidak ada restoran food_SLOT yang menengah . haruskah saya memeriksa rentang harga atau tipe makanan yang lain ?"
1267,1,"saya mohon maaf , tapi tidak ada restoran polandia yang menengah . haruskah saya memeriksa rentang harga atau tipe makanan yang lain ?iya , bisakah anda memeriksa restoran turki ?",turki menengah EOS_Z1,turki menengah EOS_Z1,nomornya adalah 01223 727456 . apakah kamu ingin informasi lebih lanjut ?,terdapat dua hasil . restoran anatolia dan efes restaurant memiliki makanan food_SLOT dengan rentang harga yang menengah . apakah ada hal lain yang bisa saya bantu ?
1267,2,terdapat dua hasil . restoran anatolia dan efes restaurant memiliki makanan turki dengan rentang harga yang menengah . apakah ada hal lain yang bisa saya bantu ?bisakah saya meminta alamat dari anatolia ?,turki menengah EOS_Z1 address,turki menengah EOS_Z1 address,alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lanjut ?,"iya , alamat dari anatolia adalah 30 bridge street city area_SLOT ."
1267,3,"iya , alamat dari anatolia adalah 30 bridge street city centre .terima kasih",turki menengah EOS_Z1 address,turki menengah EOS_Z1,terima kasih telah menggunakan sistem kami . sampai jumpa .,terima kasih .
1278,4,,,,,
1278,0,apakah ada restoran thailand di pusat kota ?,thailand pusat EOS_Z1,thailand pusat EOS_Z1,bangkok city adalah restoran food_SLOT di area_SLOT kota . apakah kamu ingin informasi lanjut ?,"ya , ada satu restoran food_SLOT di area tersebut . apakah kamu ingin hal yang lebih detail mengenai restoran ini ?"
1278,1,"ya , ada satu restoran thailand di area tersebut . apakah kamu ingin hal yang lebih detail mengenai restoran ini ?apa alamat nya ?",thailand pusat EOS_Z1 address,thailand pusat EOS_Z1 address,alamatnya adalah 01223 727456 . apakah kamu ingin informasi lebih lanjut ?,alamatnya adalah 24 green street city area_SLOT
1278,2,alamatnya adalah 24 green street city centreapa nomor dan rentang harga nya ?,thailand pusat EOS_Z1 address phone,thailand pusat EOS_Z1 phone pricerange,alamatnya adalah 24 bridge street city area_SLOT dan nomornya adalah 01223 727707 .,bangkok city pricerange_SLOT . nomornya adalah 01223 354382 . adakah hal lain yang dapat saya bantu temukan ?
1278,3,"bangkok city mahal . nomornya adalah 01223 354382 . adakah hal lain yang dapat saya bantu temukan ?tidak , itu saja informasi yang saya butuhkan . terima kasih . sampai jumpa .",thailand pusat EOS_Z1,thailand pusat EOS_Z1,terima kasih sudah menggunakan sistem kami . sampai jumpa,"terima kasih , sampai jumpa !"
1298,4,,,,,
1298,0,bisakah kamu merekomendasikan sebuah restoran yang menengah di bagian selatan kota ?,menengah selatan EOS_Z1,menengah selatan EOS_Z1,apakah kamu inginkan makanan yang menengah ?,kamu lebih ingin makanan food_SLOT atau food_SLOT modern ?
1298,1,kamu lebih ingin makanan italia atau eropa modern ?saya tidak peduli . yang manapun oke .,eropa menengah tidak peduli EOS_Z1,tidak peduli menengah selatan EOS_Z1,"terima kasih , sampai jumpa .","bagaimana dengan pizza hut cherry hinton . mereka menyediakan makanan food_SLOT , di rentang harga yang menengah , dan berada di area_SLOT kota ."
1298,2,"bagaimana dengan pizza hut cherry hinton . mereka menyediakan makanan italia , di rentang harga yang menengah , dan berada di selatan kota .bisakah saya mendapatkan alamat dan nomornya ?",eropa menengah tidak peduli EOS_Z1 address phone,menengah selatan tidak peduli EOS_Z1 address phone,alamatnya adalah 01223 362660 .,"tentu , pizza hut cherry hinton berlokasi di g4 cambridge leisure park clifton way cherry hinton dan nomor teleponnya adalah 01223 413000 . apakah ada hal lain yang dapat saya bantu ?"
1298,3,"tentu , pizza hut cherry hinton berlokasi di g4 cambridge leisure park clifton way cherry hinton dan nomor teleponnya adalah 01223 413000 . apakah ada hal lain yang dapat saya bantu ?tidak , itu saja yang saya butuhkan , terima kasih banyak . sampai jumpa .",eropa menengah tidak peduli EOS_Z1,tidak peduli menengah selatan EOS_Z1,"terima kasih , sampai jumpa",sampai jumpa .
1225,4,,,,,
1225,0,i'd like to find a restaurant that serves swiss food .,swiss EOS_Z1,swiss EOS_Z1,there are no restaurants that serve food_SLOT food .,im sorry there are no restaurants offering food_SLOT food in your area .
1225,1,im sorry there are no restaurants offering swiss food in your area .is there any restaurants that serve vietnamese food ?,vietnamese EOS_Z1,vietnamese EOS_Z1,the missing part of town is a food_SLOT restaurant in the area_SLOT of town . is there anything else i can help you with ?,thanh binh serves food_SLOT food . is there anything else i can help you with ?
1225,2,thanh binh serves vietnamese food . is there anything else i can help you with ?what 's the address ?,vietnamese EOS_Z1 address,vietnamese EOS_Z1 address,the address is 01223 727 727688 . is there anything else i can help you with ?,thanh binh 's address is 17 magdalene street city area_SLOT
1225,3,"thanh binh 's address is 17 magdalene street city centrethank you , goodbye .",vietnamese EOS_Z1,vietnamese EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"thank you , goodbye ."
1345,4,,,,,
1345,0,saya mencari sebuah restoran yang menyediakan makanan karibia dan berada di kisaran harga menengah .,karibia menengah EOS_Z1,karibia menengah EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,tidak ada restoran food_SLOT di harga menengah . apakah kamu menginginkan restoran lain ?
1345,1,tidak ada restoran karibia di harga menengah . apakah kamu menginginkan restoran lain ?apakah ada restoran spanyol ?,spanyol menengah EOS_Z1,spanyol menengah EOS_Z1,apakah kamu inginkan makanan food_SLOT ?,ya . la tasca adalah restoran food_SLOT enak di harga menengah .
1345,2,"ya . la tasca adalah restoran spanyol enak di harga menengah .apa alamat , nomor , dan kode pos nya ?",spanyol menengah EOS_Z1 address phone postcode,spanyol menengah EOS_Z1 address phone postcode,la plaza adalah restoran food_SLOT di bagian bagian area_SLOT kota . alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lanjut tentang la plaza plaza ?,"la tasca berlokasi di 14 -16 bridge street dan kode pos nya adalah c .b 2 , 1 u .f . nomornya adalah 01223 464630 . bisakah saya membantu kamu dengan hal yang lain ?"
1345,3,"la tasca berlokasi di 14 -16 bridge street dan kode pos nya adalah c .b 2 , 1 u .f . nomornya adalah 01223 464630 . bisakah saya membantu kamu dengan hal yang lain ?terima kasih sampai jumpa .",spanyol menengah EOS_Z1,spanyol menengah EOS_Z1,terima kasih sudah menggunakan sistem kami . sampai jumpa,"sama -sama , sampai jumpa ."
1280,4,,,,,
1280,0,what is a cheap restaurant in the south part of town ?,cheap south EOS_Z1,cheap south EOS_Z1,there are two pricerange_SLOT restaurants in the area_SLOT part of town . would you like their address ?,there are two restaurants in the area_SLOT of town in the pricerange_SLOT price range . would you prefer food_SLOT of food_SLOT ?
1280,1,"there are two restaurants in the south of town in the cheap price range . would you prefer portuguese of chinese ?is there anything else ? if not , chinese .",cheap south EOS_Z1,cheap chinese south EOS_Z1,the food_SLOT restaurant is in the pricerange_SLOT price range . would you like a different type of food ?,the lucky star is a food_SLOT restaurant in the area_SLOT part of town and in the pricerange_SLOT price range . would you like their location ?
1280,2,"the lucky star is a chinese restaurant in the south part of town and in the cheap price range . would you like their location ? yes , can you give me the address ?",cheap south EOS_Z1 address,cheap south chinese EOS_Z1 address,the address is 01223 727456 . is there anything else i can help you with ?,"the address of the lucky star is , cambridge leisure park clifton way cherry hinton . is there anything else i can help you with ?"
1280,3,"the address of the lucky star is , cambridge leisure park clifton way cherry hinton . is there anything else i can help you with ?no , thank you .",cheap south EOS_Z1,cheap south chinese EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"excellent , have a wonderful evening ."
1339,4,,,,,
1339,0,expensive mediterranean restaurant please,mediterranean expensive EOS_Z1,mediterranean expensive EOS_Z1,"i'm sorry , there are no food_SLOT restaurants in the area_SLOT of town .",la mimosa is an pricerange_SLOT food_SLOT restaurant in the area_SLOT part of town . would you like their location ?
1339,1,la mimosa is an expensive mediterranean restaurant in the centre part of town . would you like their location ? what is the phone number and postcode ?,mediterranean expensive EOS_Z1 phone postcode,mediterranean expensive EOS_Z1 phone postcode,la mimosa is located at 20 milton road chesterton . is there anything else i can help you with ?,"the phone number for la mimosa is 01223 362525 , and the postcode is cb58aq ."
1339,2,"the phone number for la mimosa is 01223 362525 , and the postcode is cb58aq .thank you good bye .",mediterranean expensive EOS_Z1,mediterranean expensive EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you for using our system . good bye
1339,3,"thank you for using our system . good bye thank you , goodbye .",mediterranean expensive EOS_Z1,mediterranean expensive EOS_Z1,thank you for using our system . goodbye .,thank you for using our system and have a great day !
1247,4,,,,,
1247,0,i would like a cheap restaurant in the north part of town,cheap north EOS_Z1,cheap north EOS_Z1,there are two pricerange_SLOT restaurants in the area_SLOT part of town . would you like a different type of food ?,there are two pricerange_SLOT restaurants in the area_SLOT part of town . would you prefer food_SLOT or food_SLOT ?
1247,1,there are two cheap restaurants in the north part of town . would you prefer italian or indian ?i don't care .,cheap north EOS_Z1,cheap north EOS_Z1,they are located at a corner street city area_SLOT and are in the pricerange_SLOT price range . is there anything else i can help you with ?,i suggest da vinci pizzeria . they serve great food_SLOT food . would you like their contact information ?
1247,2,i suggest da vinci pizzeria . they serve great italian food . would you like their contact information ?what is the address ?,cheap north EOS_Z1 address,cheap north EOS_Z1 address,da vinci pizzeria is located at 727 avenue avenue avenue victoria victoria street city area_SLOT and is in the pricerange_SLOT price range . is there anything else i can help you with ?,the address for da vinci pizzeria is 20 milton road chesterton . would you like any additional information ?
1247,3,the address for da vinci pizzeria is 20 milton road chesterton . would you like any additional information ?thank you goodbye .,cheap north EOS_Z1,cheap north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you're welcome and thanks for your call today ! bye bye .
1256,4,,,,,
1256,0,"hello , i am looking for an expensive restaurant that serves australian food .",australian expensive EOS_Z1,australian expensive EOS_Z1,there are no food_SLOT restaurants in the pricerange_SLOT price range .,there are no records matching your request for an pricerange_SLOT restaurant serving food_SLOT food . may i help you find a different restaurant ?
1256,1,there are no records matching your request for an expensive restaurant serving australian food . may i help you find a different restaurant ? what about british food ?,british expensive EOS_Z1,british expensive EOS_Z1,the missing part of town is a food_SLOT restaurant in the pricerange_SLOT price range . is there anything else i can help you with ?,there are six restaurants matching your query . one of them is travellers rest .
1256,2,there are six restaurants matching your query . one of them is travellers rest .could i have the phone number for one of the restaurants ?,british expensive EOS_Z1 phone,british expensive EOS_Z1 phone,the phone number is 01223 727456 . is there anything else i can help you with ?,there phone number is 01223352500 is there anything else i can help you with ?
1256,3,"there phone number is 01223352500 is there anything else i can help you with ?thanks , goodbye .",british expensive EOS_Z1,british expensive EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"thank you , goodbye ."
1266,3,,,,,
1266,0,saya mencari sebuah restoran yang menengah di utara kota .,menengah utara EOS_Z1,menengah utara EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,the nirala berlokasi di bagian area_SLOT kota dan harganya menengah .
1266,1,the nirala berlokasi di bagian utara kota dan harganya menengah .itu tipe makanan seperti apa ? dan juga apa alamat dan nomornya ?,menengah utara EOS_Z1 address phone,menengah utara EOS_Z1 address food phone,alamatnya adalah 01223 727232 dan nomornya adalah 01223 727232 .,makanan food_SLOT . alamatnya adalah 7 milton road chesterton dan nomornya adalah 01223 360966 . adakah hal lain yang dapat saya bantu ?
1266,2,makanan india . alamatnya adalah 7 milton road chesterton dan nomornya adalah 01223 360966 . adakah hal lain yang dapat saya bantu ?terima kasih sudah cukup .,menengah utara EOS_Z1,menengah utara EOS_Z1,sama sama . sampai jumpa .,sama sama . sampai jumpa .
1303,3,,,,,
1303,0,"hi , i'm looking for a moderately priced restaurant in the south part of town .",moderate south EOS_Z1,moderate south EOS_Z1,there are two pricerange_SLOT priced restaurants in the area_SLOT part of town . would you like a different type of food ?,the pizza hut cherry hinton is pricerange_SLOT priced and in the area_SLOT part of town . would you like their location ?
1303,1,"the pizza hut cherry hinton is moderately priced and in the south part of town . would you like their location ? yes . i would like the location and the phone number , please .",moderate south EOS_Z1 address phone,moderate south EOS_Z1 address phone,the phone number is 01223 727456 . is there anything else i can help you with ?,the address of pizza hut cherry hinton is g4 cambridge leisure park clifton way cherry hinton and the phone number is 01223 323737 .
1303,2,the address of pizza hut cherry hinton is g4 cambridge leisure park clifton way cherry hinton and the phone number is 01223 323737 .thank you goodbye .,moderate south EOS_Z1,moderate south EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you and good bye .
1227,3,,,,,
1227,0,i would like a restaurant in the north part of town that serves french food,french north EOS_Z1,french north EOS_Z1,there are two restaurants in the area_SLOT part of town . would you like a different type of food ?,there is restaurant two two in the the area_SLOT side of town that serves food_SLOT food .
1227,1,"there is restaurant two two in the the north side of town that serves french food .what is their address , number , and price range ?",french north EOS_Z1 address phone,french north EOS_Z1 address phone pricerange,the address is 01223 727456 . is there anything else i can help you with ?,restaurant two two is in the pricerange_SLOT price range . their phone number is 01223 351880 and they are located at 22 chesterton road chesterton . would you like anything else ?
1227,2,"restaurant two two is in the expensive price range . their phone number is 01223 351880 and they are located at 22 chesterton road chesterton . would you like anything else ? no , that takes care of it . thank you for your help .",french north EOS_Z1,french north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you for using our system . good bye
1275,3,,,,,
1275,0,saya sedang mencari sebuah restoran yang berada di rentang harga murah dan berada di bagian timur kota .,murah timur EOS_Z1,murah timur EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,the missing sock menyediakan makanan pricerange_SLOT di area_SLOT kota .
1275,1,the missing sock menyediakan makanan murah di timur kota .bisakah saya memiliki nomor dan alamatnya ?,murah timur EOS_Z1 address phone,murah timur EOS_Z1 address phone,nomornya adalah 01223 727 727456 . apakah kamu ingin informasi lebih lanjut lebih lanjut ?,alamat untuk the missing sock adalah finders corner newmarket road dan nomor teleponnya adalah 01223 812660
1275,2,alamat untuk the missing sock adalah finders corner newmarket road dan nomor teleponnya adalah 01223 812660terima kasih atas bantuannya . selamat tinggal .,murah timur EOS_Z1,murah timur EOS_Z1,terima kasih sudah menggunakan sistem kami . sampai jumpa .,"terima kasih banyak , sampai jumpa ."
1249,3,,,,,
1249,0,saya sedang mencari restoran murah di bagian timur kota .,murah timur EOS_Z1,murah timur EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,the missing sock adalah sebuah restoran food_SLOT yang pricerange_SLOT di sisi area_SLOT . apakah kamu ingin alamat atau nomor teleponnya ?
1249,1,"the missing sock adalah sebuah restoran internasional yang murah di sisi timur . apakah kamu ingin alamat atau nomor teleponnya ?iya , tolong . bisakah kamu memberi tahu saya alamat dan nomor teleponnya ?",murah timur EOS_Z1 address phone,murah timur EOS_Z1 address phone,alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lanjut ?,"mereka terletak di finders corner newmarket road , dan nomor mereka adalah 01223 812660 ."
1249,2,"mereka terletak di finders corner newmarket road , dan nomor mereka adalah 01223 812660 .terima kasih . sampai jumpa .",murah timur EOS_Z1,murah timur EOS_Z1,"terima kasih , sampai jumpa .",terima kasih dan sampai jumpa !
1260,3,,,,,
1260,0,can you recommend me a moderate priced restaurant in the north part of town ?,moderate north EOS_Z1,moderate north EOS_Z1,there are two pricerange_SLOT priced restaurants in the area_SLOT part of town . would you like a different type of food ?,i found two restaurants in the pricerange_SLOT price range in the area_SLOT part of town . would you prefer food_SLOT or food_SLOT food ?
1260,1,i found two restaurants in the moderate price range in the north part of town . would you prefer chinese or indian food ?can i have the address of the chinese restaurant ?,moderate north EOS_Z1 address,chinese moderate north EOS_Z1 address,the address is 01223 727277 . is there anything else i can help you with ?,the golden wok is a food_SLOT restaurant in the area_SLOT part of town . the address is 191 histon road chesterton .
1260,2,the golden wok is a chinese restaurant in the north part of town . the address is 191 histon road chesterton .ok thank you good bye,moderate north EOS_Z1,chinese moderate north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,goodbye
1218,3,,,,,
1218,0,i would like a moderately priced restaurant in the south part of town,moderate south EOS_Z1,moderate south EOS_Z1,there are two pricerange_SLOT priced restaurants in the area_SLOT part of town . would you like a different type of food ?,restaurant alimentum serves modern food_SLOT food and is located in the area_SLOT part of town and is in the pricerange_SLOT price range .
1218,1,restaurant alimentum serves modern european food and is located in the south part of town and is in the moderate price range .can you give me their address and phone number ?,modern european south EOS_Z1 address phone,moderate south EOS_Z1 address phone,the address is 01223 727232 and they are located at 01223 727 727 727 727 727 727456 . is there anything else i can help you with ?,the phone number for restaurant alimentum is 01223 413000 and the address is 152 - 154 hills road . anything else i can help you find today ?
1218,2,the phone number for restaurant alimentum is 01223 413000 and the address is 152 - 154 hills road . anything else i can help you find today ?thank you goodbye .,modern european south EOS_Z1,moderate south EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you and have a great day !
1340,3,,,,,
1340,0,saya sedang mencari sebuah restoran mahal yang menyediakan makanan mediterania .,mediterania mahal EOS_Z1,mediterania mahal EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,"saya menemukan dua restoran food_SLOT pricerange_SLOT , la mimosa dan shiraz restaurant . dua duanya berada di area_SLOT . apakah kamu ingin informasi lebih lanjut pada salah satu restoran tersebut ?"
1340,1,"saya menemukan dua restoran mediterania mahal , la mimosa dan shiraz restaurant . dua duanya berada di pusat . apakah kamu ingin informasi lebih lanjut pada salah satu restoran tersebut ?apakah ada hal lainnya ?",mediterania mahal EOS_Z1,mediterania mahal EOS_Z1,la mimosa adalah restoran food_SLOT yang pricerange_SLOT di area_SLOT kota dan berada di area_SLOT kota . apakah kamu ingin informasi lebih lanjut tentang makanan lainnya ?,tidak tuan . itu saja yang saya punya
1340,2,tidak tuan . itu saja yang saya punyaterima kasih sampai jumpa .,mediterania mahal EOS_Z1,mediterania mahal EOS_Z1,sama sama . sampai jumpa .,"terima kasih , semoga harimu menyenangkan !"
1268,3,,,,,
1268,0,saya menginginkan restoran mahal yang berada di timur kota,mahal timur EOS_Z1,mahal timur EOS_Z1,apakah kamu inginkan makanan pricerange_SLOT ?,royal standard adalah food_SLOT yang berlokasi di bagian area_SLOT kota dan pricerange_SLOT .
1268,1,royal standard adalah pub gastronomi yang berlokasi di bagian timur kota dan mahal .apa alamat nya ?,mahal timur EOS_Z1 address,mahal timur EOS_Z1 address,alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lanjut ?,royal standard berlokasi di 290 mill road city area_SLOT . ada lagi yang dapat saya bantu ?
1268,2,royal standard berlokasi di 290 mill road city centre . ada lagi yang dapat saya bantu ?terima kasih sampai jumpa .,mahal timur EOS_Z1,mahal timur EOS_Z1,sama sama . sampai jumpa .,terima kasih dan semoga harimu menyenangkan !
1320,3,,,,,
1320,0,"hello , i am looking for a thai restaurant on the north side of town .",thai north EOS_Z1,thai north EOS_Z1,there are no food_SLOT restaurants in the area_SLOT part of town .,"unfortunately there are no food_SLOT restaurants in the area_SLOT , do you want to change an area to look for ?"
1320,1,"unfortunately there are no thai restaurants in the north , do you want to change an area to look for ?how about west area ? i also want the address , phone number , and price range ?",thai north EOS_Z1 address phone,thai west EOS_Z1 address phone pricerange,there are no food_SLOT restaurants in the area_SLOT part of town . would you like a different type of food ?,"sala thong servers food_SLOT food and is pricerange_SLOT in the area_SLOT . their phone number is 01223323178 the address is 35 newnham road newnham , it there anything i can help you with ?"
1320,2,"sala thong servers thai food and is expensive in the west . their phone number is 01223323178 the address is 35 newnham road newnham , it there anything i can help you with ?no , thank you . goodbye .",thai north EOS_Z1,thai west EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,enjoy your meal .
1300,3,,,,,
1300,0,i want the phone number to a moderately priced restaurant with spanish food .,spanish moderate EOS_Z1 phone,spanish moderate EOS_Z1 phone,the phone number is 01223 352660 .,la tasca would fit the bill . its phone number is 01223 464630 .
1300,1,la tasca would fit the bill . its phone number is 01223 464630 .can you tell me what area of town it is located ?,spanish moderate EOS_Z1 area,spanish moderate EOS_Z1 area,the phone number is 01223 361223 .,la tasca is located in the area_SLOT part of town .
1300,2,la tasca is located in the centre part of town .thank you goodbye .,spanish moderate EOS_Z1,spanish moderate EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you're welcome .
1273,3,,,,,
1273,0,saya sedang mencari restoran murah yang menyediakan makanan polandia .,polandia murah EOS_Z1,polandia murah EOS_Z1,tidak ada restoran yang menyediakan makanan food_SLOT .,tidak ada restoran pricerange_SLOT yang menyediakan masakan food_SLOT .
1273,1,tidak ada restoran murah yang menyediakan masakan polandia .bagaimana dengan portugal ?,portugal murah EOS_Z1,portugal murah EOS_Z1,adakah hal lain yang dapat saya bantu ?,jadi apakah kamu tertarik terhadap restoran pricerange_SLOT yang menyediakan makanan food_SLOT ?
1273,2,jadi apakah kamu tertarik terhadap restoran murah yang menyediakan makanan portugal ?ya .,portugal murah EOS_Z1,portugal murah EOS_Z1,"terima kasih , semoga harimu menyenangkan ! semoga harimu menyenangkan ! semoga harimu menyenangkan ! semoga harimu menyenangkan !",ada dua restoran yang menyediakan makanan food_SLOT di harga pricerange_SLOT . apakah kamu ingin yang berada di area_SLOT atau di area_SLOT ?
1265,3,,,,,
1265,0,"halo , saya sedang mencari restoran dengan harga yang menengah dan menyediakan makanan pub gastronomi .",pub gastronomi menengah EOS_Z1,pub gastronomi menengah EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,the cow pizza kitchen and bar menyediakan makanan food_SLOT dan berada di rentang harga menengah .
1265,1,the cow pizza kitchen and bar menyediakan makanan pub gastronomi dan berada di rentang harga menengah .bisakah saya memiliki nomor teleponnya ?,pub gastronomi menengah EOS_Z1 phone,pub gastronomi menengah EOS_Z1 phone,nomor teleponnya adalah 01223 727232 .,01223 308871 apakah itu saja ?
1265,2,01223 308871 apakah itu saja ?terimakasih itu saja,pub gastronomi menengah EOS_Z1,pub gastronomi menengah EOS_Z1,sama sama . sampai jumpa .,sama sama !
1310,3,,,,,
1310,0,mencari restoran yang murah .,murah EOS_Z1,murah EOS_Z1,apakah kamu ingin makanan yang pricerange_SLOT ?,"saya menemukan beberapa . apakah kamu ingin makanan yang food_SLOT , food_SLOT , food_SLOT , atau food_SLOT ?"
1310,1,"saya menemukan beberapa . apakah kamu ingin makanan yang italia , cina , oriental asia , atau india ?apakah kamu punya masakan brasil ataupun brasil ?",brasil murah EOS_Z1,portugal murah EOS_Z1,"terima kasih , sampai jumpa .",nandos adalah restoran food_SLOT di area_SLOT kota dengan harga yang pricerange_SLOT .
1310,2,nandos adalah restoran portugal di selatan kota dengan harga yang murah .apa alamat nya ?,brasil selatan EOS_Z1 address,portugal murah EOS_Z1 address,"alamatnya adalah nandos , alamatnya adalah nandos , dan alamatnya adalah 01223 727232 . apakah kamu ingin informasi lebih lanjut lebih lanjut lebih lanjut ?",alamatnya adalah cambridge leisure park clifton way .
1231,3,,,,,
1231,0,i would like a restaurant in the south part of town that serves italian food,italian south EOS_Z1,italian south EOS_Z1,there are two food_SLOT restaurants in the area_SLOT part of town . would you like a different type of food ?,there are two food_SLOT restaurants in the area_SLOT part of town . would you prefer a pricerange_SLOT or pricerange_SLOT option ?
1231,1,"there are two italian restaurants in the south part of town . would you prefer a moderate or expensive option ?moderate is fine , can you give me the address and postcode ?",italian moderate south EOS_Z1 address postcode,italian moderate south EOS_Z1 address postcode,the address is 01223 727232 and they are located at 01223 727 727 727 727 727 727 727 727 727 727 727 727 727 727 727 727,"pizza hut cherry hinton is located at g4 cambridge leisure park clifton way cherry hinton , postcode c .b 1 , 7 d .y ."
1231,2,"pizza hut cherry hinton is located at g4 cambridge leisure park clifton way cherry hinton , postcode c .b 1 , 7 d .y .thank you . good bye .",moderate south EOS_Z1,italian moderate south EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"thank you , goodbye !"
1347,3,,,,,
1347,0,apakah ada restoran mahal yang menyajikan makanan karibia ?,karibia mahal EOS_Z1,karibia mahal EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,maafkan saya tetapi tidak ada tempat apapun yang menyediakan makanan food_SLOT dengan harga pricerange_SLOT .
1347,1,maafkan saya tetapi tidak ada tempat apapun yang menyediakan makanan karibia dengan harga mahal .bagaimana dengan thailand ?,thailand mahal EOS_Z1,thailand mahal EOS_Z1,"maafkan saya , maafkan saya , maafkan saya , maafkan saya , maafkan saya , maafkan saya , maafkan saya , maafkan saya , maafkan saya , maafkan saya ,","ada bangkok city yang berada di area_SLOT kota , dan sala thong yang berada di sisi area_SLOT ."
1347,2,"ada bangkok city yang berada di pusat kota , dan sala thong yang berada di sisi barat .bagus , apa alamat dan nomor dari bangkok city ?",thailand mahal EOS_Z1 address phone,thailand mahal EOS_Z1 address phone,alamatnya adalah 01223 727456 . apakah kamu ingin informasi lebih lanjut lebih lanjut lebih lanjut lebih lanjut lebih lanjut lanjut ?,nomornya adalah 01223 354382 dan alamatnya berada di 24 green street city area_SLOT .
1255,3,,,,,
1255,0,"tidak peduli dengan harganya , saya ingin masakan thailand .",thailand tidak peduli EOS_Z1,thailand tidak peduli EOS_Z1,tidak ada restoran food_SLOT yang menyediakan makanan food_SLOT .,ada bangkok city yang menyediakan masakan food_SLOT . apakah ada hal lain yang dapat saya bantu ?
1255,1,ada bangkok city yang menyediakan masakan thailand . apakah ada hal lain yang dapat saya bantu ?apa alamat dan nomornya ?,thailand tidak peduli tidak peduli EOS_Z1 address phone,thailand tidak peduli EOS_Z1 address phone,alamatnya adalah 01223 362660 .,nomor teleponnya bangkok city adalah 01223 354382 dan alamatnya adalah 24 green street city area_SLOT .
1255,2,nomor teleponnya bangkok city adalah 01223 354382 dan alamatnya adalah 24 green street city centre .terima kasih sampai jumpa .,thailand tidak peduli tidak peduli tidak peduli EOS_Z1,thailand tidak peduli EOS_Z1,terima kasih sudah menggunakan sistem kami . sampai jumpa,"terima kasih , sampai jumpa !"
1282,3,,,,,
1282,0,"saya membutuhkan nomor dari restoran yang berada di bagian utara kota yang menengah , terima kasih",menengah utara EOS_Z1,menengah utara EOS_Z1 phone,"terima kasih , sampai jumpa",golden wok adalah restoran makanan food_SLOT yang memiliki harga yang menengah yang berada di area_SLOT kota . nomor mereka adalah 01223 350688 .
1282,1,golden wok adalah restoran makanan cina yang memiliki harga yang menengah yang berada di utara kota . nomor mereka adalah 01223 350688 .terima kasih sampai jumpa .,menengah utara EOS_Z1,menengah utara EOS_Z1,"terima kasih , sampai jumpa .",sama sama . sampai jumpa .
1282,2,sama sama . sampai jumpa .terima kasih sampai jumpa .,menengah utara EOS_Z1,menengah utara EOS_Z1,sama sama . sampai jumpa .,hari menyenangkan !
1257,3,,,,,
1257,0,i want to find a restaurant that serves european food and i don't care about the price range .,european EOS_Z1,european EOS_Z1,there are two restaurants that serve food_SLOT food . would you like to try a different type of food ?,there are five venues serving food_SLOT food . what price range do you want ?
1257,1,there are five venues serving european food . what price range do you want ?moderate price range please . can i also have the address and phone number of the venue ?,european EOS_Z1 address phone,european moderate EOS_Z1 address phone,the address is 01223 727456 . is there anything else i can help you with ?,"galleria is an food_SLOT restaurant in the pricerange_SLOT price range and the area_SLOT part of town , the address is 33 bridge street and the phone number is 01223 356666"
1257,2,"galleria is an european restaurant in the moderate price range and the centre part of town , the address is 33 bridge street and the phone number is 01223 356666thank you good bye",european moderate EOS_Z1,european moderate EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you're welcome . have a good evening .
1317,3,,,,,
